time,temp,dwpt,rhum,prcp,wspd,wdir,pres
2022-06-26 21:00:00,9.533333333333333,4.333333333333333,70.0,0.0,11.799999999999999,173.33333333333334,1022.8666666666667
2022-06-26 22:00:00,9.5,4.1000000000000005,69.0,0.0,10.466666666666667,173.33333333333334,1022.7666666666668
2022-06-26 23:00:00,9.433333333333332,4.166666666666667,69.66666666666667,0.0,13.600000000000001,70.0,1022.9
2022-06-27 00:00:00,9.200000000000001,4.0,70.0,0.0,13.0,63.333333333333336,1022.5
2022-06-27 01:00:00,9.4,3.6666666666666665,67.33333333333333,0.0,11.666666666666666,160.0,1022.3333333333334
2022-06-27 02:00:00,9.299999999999999,4.233333333333333,70.66666666666667,0.0,11.666666666666666,63.333333333333336,1022.1999999999999
2022-06-27 03:00:00,9.200000000000001,3.633333333333333,68.33333333333333,0.0,12.866666666666667,70.0,1022.6333333333333
2022-06-27 04:00:00,9.066666666666668,4.0,70.66666666666667,0.0,11.666666666666666,160.0,1021.1
2022-06-27 05:00:00,9.033333333333333,4.033333333333333,71.0,0.0,13.0,153.33333333333334,1020.1999999999999
2022-06-27 06:00:00,9.166666666666666,4.1000000000000005,70.66666666666667,0.0,11.799999999999999,143.33333333333334,1019.7666666666668
2022-06-27 07:00:00,9.333333333333334,4.466666666666667,71.66666666666667,0.0,11.200000000000001,233.33333333333334,1019.2333333333332
2022-06-27 08:00:00,9.200000000000001,4.866666666666666,74.33333333333333,0.16666666666666666,6.733333333333334,216.66666666666666,1018.5333333333333
2022-06-27 09:00:00,9.0,5.066666666666666,76.66666666666667,0.20000000000000004,6.133333333333334,220.0,1018.0
2022-06-27 10:00:00,8.933333333333334,4.866666666666666,75.66666666666667,0.0,4.933333333333334,303.3333333333333,1018.3000000000001
2022-06-27 11:00:00,9.333333333333334,4.733333333333333,73.0,0.0,4.8,210.0,1018.6
2022-06-27 12:00:00,9.200000000000001,4.866666666666666,74.33333333333333,0.0,6.266666666666666,202.0,1018.6333333333333
2022-06-27 13:00:00,9.566666666666668,4.966666666666667,73.0,0.0,5.533333333333334,316.6666666666667,1019.0666666666666
2022-06-27 14:00:00,10.200000000000001,5.066666666666666,70.33333333333333,0.0,8.666666666666666,320.0,1019.1333333333333
2022-06-27 15:00:00,10.700000000000001,5.166666666666667,68.66666666666667,0.0,8.066666666666668,323.3333333333333,1018.4666666666667
2022-06-27 16:00:00,10.933333333333332,5.3,68.33333333333333,0.0,8.066666666666666,300.0,1017.6
2022-06-27 17:00:00,11.833333333333334,6.2,68.66666666666667,0.0,4.933333333333334,216.66666666666666,1016.6666666666666
2022-06-27 18:00:00,11.833333333333334,5.8999999999999995,67.33333333333333,0.0,6.733333333333333,316.6666666666667,1016.1999999999999
2022-06-27 19:00:00,11.9,6.2,68.33333333333333,0.0,7.466666666666666,333.3333333333333,1015.7333333333332
2022-06-27 20:00:00,11.466666666666667,6.533333333333334,72.0,0.0,6.133333333333333,323.3333333333333,1015.3000000000001
2022-06-27 21:00:00,11.033333333333333,6.433333333333334,73.33333333333333,0.0,6.133333333333333,320.0,1015.3666666666667
2022-06-27 22:00:00,10.133333333333333,6.3,77.33333333333333,0.0,4.933333333333334,183.33333333333334,1015.5
2022-06-27 23:00:00,9.9,6.3999999999999995,79.0,0.0,4.2,276.6666666666667,1016.3333333333334
2022-06-28 00:00:00,10.133333333333333,6.133333333333333,76.33333333333333,0.0,3.6,203.33333333333334,1016.7000000000002
2022-06-28 01:00:00,9.733333333333334,6.033333333333334,78.0,0.0,5.666666666666667,293.3333333333333,1017.7666666666668
2022-06-28 02:00:00,9.799999999999999,6.233333333333333,78.66666666666667,0.0,5.533333333333334,250.0,1017.9333333333334
2022-06-28 03:00:00,9.700000000000001,6.0,78.0,0.0,4.933333333333333,243.33333333333334,1018.0
2022-06-28 04:00:00,9.799999999999999,5.866666666666667,76.66666666666667,0.0,8.666666666666666,226.66666666666666,1017.7666666666668
2022-06-28 05:00:00,9.833333333333334,5.733333333333333,76.0,0.0,8.666666666666666,240.0,1017.5333333333333
2022-06-28 06:00:00,9.433333333333334,5.7,78.0,0.0,3.0,176.66666666666666,1017.1333333333333
2022-06-28 07:00:00,9.200000000000001,5.866666666666667,79.66666666666667,0.0,4.2,226.66666666666666,1016.8333333333334
2022-06-28 08:00:00,9.9,5.766666666666667,75.66666666666667,0.0,6.266666666666667,250.0,1017.4
2022-06-28 09:00:00,10.133333333333333,6.2,76.66666666666667,0.0,5.533333333333334,303.3333333333333,1017.8000000000001
2022-06-28 10:00:00,10.533333333333333,6.133333333333333,74.33333333333333,0.0,6.133333333333333,256.6666666666667,1018.3666666666667
2022-06-28 11:00:00,10.366666666666667,6.333333333333333,76.33333333333333,0.0,5.533333333333334,243.33333333333334,1017.8666666666667
2022-06-28 12:00:00,11.033333333333333,6.166666666666667,72.0,0.0,9.4,243.33333333333334,1017.9
2022-06-28 13:00:00,11.866666666666667,6.466666666666666,69.66666666666667,0.0,8.799999999999999,243.33333333333334,1017.9
2022-06-28 14:00:00,12.066666666666668,6.166666666666667,67.33333333333333,0.0,7.466666666666666,243.33333333333334,1018.5
2022-06-28 15:00:00,12.4,5.8,64.0,0.0,7.333333333333333,229.33333333333334,1018.4333333333334
2022-06-28 16:00:00,13.333333333333334,5.400000000000001,58.666666666666664,0.0,6.733333333333334,236.66666666666666,1017.7333333333332
2022-06-28 17:00:00,13.766666666666666,5.533333333333334,57.666666666666664,0.0,7.599999999999999,250.0,1017.2999999999998
2022-06-28 18:00:00,14.233333333333334,5.1,54.333333333333336,0.0,6.266666666666667,220.0,1016.5666666666666
2022-06-28 19:00:00,14.933333333333332,4.766666666666667,50.666666666666664,0.0,9.266666666666667,250.0,1016.2666666666668
2022-06-28 20:00:00,15.200000000000001,4.433333333333334,48.666666666666664,0.0,9.4,250.0,1016.1
2022-06-28 21:00:00,13.700000000000001,4.766666666666667,55.0,0.0,4.933333333333334,180.0,1016.2333333333332
2022-06-28 22:00:00,12.233333333333334,5.233333333333333,62.666666666666664,0.0,4.933333333333333,250.33333333333334,1016.5
2022-06-28 23:00:00,11.4,4.8,64.33333333333333,0.0,2.533333333333333,96.66666666666667,1016.5666666666666
2022-06-29 00:00:00,9.933333333333334,4.7,70.33333333333333,0.0,3.733333333333334,176.66666666666666,1017.0333333333333
2022-06-29 01:00:00,10.299999999999999,4.233333333333333,67.0,0.0,4.333333333333333,183.0,1017.1999999999999
2022-06-29 02:00:00,9.466666666666667,4.3,70.66666666666667,0.0,2.4,197.66666666666666,1017.4333333333334
